½ÃÁ¡,½Ã±º»êÁö,ÀÏÀÚ,Ç°Á¾,µµ¸Å°¡°Ý.¿ø.kg.,°Å·¡·®.Åæ.,°Å·¡±Ý¾×.¹é¸¸¿ø.,¸¶´Ã.¸éÀû..ha.,X10a´ç.»ý»ê·®..kg.,»ý»ê·®..Åæ.,X10a´ç.»ý»ê·®.Åæ,Æò±Õ,Æò±Õ±â¿Â..C.,ÀÏ°­¼ö·®.mm.,Æò±Õ.Ç³¼Ó.m.s.,ÇÕ°è.ÀÏÁ¶½Ã°£.hr.,Æò±Õ.Áö¸é¿Âµµ..C.,Æò±Õ.5cm.ÁöÁß¿Âµµ..C.
2019,°­¿ø°í¼º,2019-12-13,Ç²¸¶´Ã,600,0.05,0.03,239,780,1865,0.78,0.095152542,5.15,7.413461538,1.674585635,4.507734807,6.745303867,6.911666667
2019,°­¿ø°í¼º,2019-04-05,Ç²¸¶´Ã,3253,0.04,0.12,239,780,1865,0.78,0.095152542,8.820441989,6.209302326,1.844198895,5.872928177,11.41712707,10.38618785
2019,°­¿ø°í¼º,2019-02-22,Ç²¸¶´Ã,2000,0.24,0.48,239,780,1865,0.78,0.095152542,3.745856354,5.213888889,1.855801105,5.687292818,5.609392265,5.009944751
2019,°­¿ø°í¼º,2019-03-06,Ç²¸¶´Ã,1500,0.06,0.09,239,780,1865,0.78,0.095152542,4.844751381,4.961764706,1.92320442,5.966850829,7.108287293,6.293922652
2019,°­¿ø°í¼º,2019-05-24,ÇÞ¸¶´Ã ÇÑÁö,1368,0.02,0.03,239,780,1865,0.78,0.095152542,15.8878453,6.47761194,1.745856354,5.087292818,18.88674033,17.89226519
2019,°­¿ø°í¼º,2019-04-20,¸¶´ÃÂÐ,3500,0.002,0.007,239,780,1865,0.78,0.095152542,10.90331492,5.81372549,1.832596685,5.628176796,13.69226519,12.60773481
2019,°­¿ø°í¼º,2019-11-19,±ñ¸¶´Ã,3000,0.004,0.01,239,780,1865,0.78,0.095152542,7.626111111,7.805172414,1.554696133,4.220441989,9.460220994,9.656111111
2019,°­¿ø°í¼º,2019-06-10,ÇÞ¸¶´Ã ÇÑÁö,1220,0.2,0.24,239,780,1865,0.78,0.095152542,17.50552486,6.589333333,1.737016575,4.888950276,20.75856354,19.85303867
2019,°­¿ø°í¼º,2019-04-15,Ç²¸¶´Ã,2500,0.004,0.01,239,780,1865,0.78,0.095152542,10.18895028,6.240425532,1.865745856,5.733149171,12.92154696,11.84861878
2019,°­¿ø°í¼º,2019-01-26,Ç²¸¶´Ã,2000,0.04,0.08,239,780,1865,0.78,0.095152542,2.28839779,6.964864865,1.774585635,5.277348066,3.664088398,3.493922652
2019,°­¿ø°í¼º,2019-01-28,Ç²¸¶´Ã,2000,0.06,0.12,239,780,1865,0.78,0.095152542,2.329834254,6.7,1.757458564,5.298342541,3.73480663,3.540331492
2019,°­¿ø°í¼º,2019-02-25,Ç²¸¶´Ã,2000,0.1,0.2,239,780,1865,0.78,0.095152542,4.083425414,5.191428571,1.866298343,5.768508287,6.017127072,5.364640884
2019,°­¿ø°í¼º,2019-01-07,Ç²¸¶´Ã,2000,0.18,0.36,239,780,1865,0.78,0.095152542,2.153038674,6.165714286,1.74640884,5.129834254,3.622651934,3.661878453
2019,°­¿ø°í¼º,2019-02-26,Ç²¸¶´Ã,2000,0.2,0.4,239,780,1865,0.78,0.095152542,4.158563536,5.422222222,1.881767956,5.745856354,6.103314917,5.456906077
2019,°­¿ø°í¼º,2019-02-28,Ç²¸¶´Ã,2000,0.42,0.84,239,780,1865,0.78,0.095152542,4.324309392,5.422222222,1.893922652,5.797237569,6.317679558,5.644751381
2019,°­¿ø°í¼º,2019-03-26,Ç²¸¶´Ã,2764,0.01,0.04,239,780,1865,0.78,0.095152542,7.23480663,6.333333333,1.86519337,5.974585635,9.762430939,8.847513812
2019,°­¿ø°í¼º,2019-02-12,Ç²¸¶´Ã,2000,0.16,0.32,239,780,1865,0.78,0.095152542,2.960773481,5.491176471,1.806629834,5.538674033,4.603314917,4.202209945
2019,°­¿ø°í¼º,2019-04-10,Ç²¸¶´Ã,2423,0.03,0.08,239,780,1865,0.78,0.095152542,9.549171271,6.125,1.850276243,5.80718232,12.24088398,11.15966851
2019,°­¿ø°í¼º,2019-02-27,Ç²¸¶´Ã,2000,0.28,0.56,239,780,1865,0.78,0.095152542,4.238674033,5.422222222,1.886187845,5.773480663,6.202209945,5.547513812
2019,°­¿ø°í¼º,2019-01-23,Ç²¸¶´Ã,2000,0.16,0.32,239,780,1865,0.78,0.095152542,2.234254144,6.730555556,1.790607735,5.318232044,3.611049724,3.448618785
2019,°­¿ø°í¼º,2019-06-26,ÇÞ¸¶´Ã ÇÑÁö,863,0.6,0.52,239,780,1865,0.78,0.095152542,18.73701657,7.671052632,1.636464088,4.686740331,22.17790055,21.32320442
2019,µ¿ÇØ,2019-05-30,¸¶´ÃÂÐ,5600,0.02,0.11,239,780,1865,0.78,0.015,16.48342541,6.330434783,1.735359116,4.973480663,19.59447514,18.67513812
2019,µ¿ÇØ,2019-06-01,¸¶´ÃÂÐ,6000,0.01,0.06,239,780,1865,0.78,0.015,16.6718232,6.216901408,1.741436464,4.948066298,19.80828729,18.89834254
2019,»ïÃ´,2019-05-30,¸¶´Ã(ÀÏ¹Ý),907,3.59,3.26,239,780,1865,0.78,3.3925,16.48342541,6.330434783,1.735359116,4.973480663,19.59447514,18.67513812
2019,»ïÃ´,2019-06-03,¸¶´Ã(ÀÏ¹Ý),1056,3.7,3.91,239,780,1865,0.78,3.3925,16.83370166,6.216901408,1.743646409,4.950276243,20.01823204,19.10552486
2019,»ïÃ´,2019-05-28,¸¶´Ã(ÀÏ¹Ý),1085,3.82,4.14,239,780,1865,0.78,3.3925,16.29779006,6.47761194,1.737569061,5.014364641,19.3679558,18.43314917
2019,»ïÃ´,2019-06-06,ÇÞ¸¶´Ã ³­Áö,1274,2.46,3.13,239,780,1865,0.78,3.3925,17.08729282,6.306944444,1.729834254,4.904972376,20.31491713,19.40607735
2019,¾ç±¸,2019-11-15,ÇÞ¸¶´Ã ³­Áö,375,0.24,0.09,239,780,1865,0.78,0.24,8.106111111,7.880357143,1.539226519,4.253038674,9.96961326,10.16222222
2019,¿øÁÖ,2019-11-06,±ñ¸¶´Ã,4000,0.01,0.04,239,780,1865,0.78,0.323701493,9.443888889,7.49,1.523756906,4.119889503,11.33093923,11.56944444
2019,¿øÁÖ,2019-03-14,±ñ¸¶´Ã,5250,0.02,0.11,239,780,1865,0.78,0.323701493,5.870165746,6.415151515,1.897790055,5.983977901,8.191712707,7.283977901
2019,¿øÁÖ,2019-09-25,±ñ¸¶´Ã,3712,0.33,1.21,239,780,1865,0.78,0.323701493,15.05359116,7.588888889,1.485635359,3.747513812,17.38729282,17.51491713
2019,¿øÁÖ,2019-03-06,±ñ¸¶´Ã,5285,0.68,3.59,239,780,1865,0.78,0.323701493,4.844751381,4.961764706,1.92320442,5.966850829,7.108287293,6.293922652
2019,¿øÁÖ,2019-05-22,±ñ¸¶´Ã,4981,0.39,1.92,239,780,1865,0.78,0.323701493,15.62651934,6.53030303,1.745856354,5.113812155,18.6121547,17.58839779
2019,¿øÁÖ,2019-12-18,±ñ¸¶´Ã,3701,0.39,1.43,239,780,1865,0.78,0.323701493,4.711111111,7.029090909,1.727624309,4.504972376,6.23038674,6.408333333
2019,¿øÁÖ,2019-08-21,±ñ¸¶´Ã,3821,0.53,2.01,239,780,1865,0.78,0.323701493,18.57237569,8.407894737,1.485082873,4.032596685,21.66187845,21.43314917
2019,¿øÁÖ,2019-11-06,±ñ¸¶´Ã,3455,0.83,2.85,239,780,1865,0.78,0.323701493,9.443888889,7.49,1.523756906,4.119889503,11.33093923,11.56944444
2019,¿øÁÖ,2019-06-01,¸¶´ÃÂÐ,5200,0.01,0.06,239,780,1865,0.78,0.323701493,16.6718232,6.216901408,1.741436464,4.948066298,19.80828729,18.89834254
2019,¿øÁÖ,2019-02-09,±ñ¸¶´Ã,5288,0.63,3.3,239,780,1865,0.78,0.323701493,2.80441989,5.491176471,1.798342541,5.522651934,4.386740331,4.025966851
2019,¿øÁÖ,2019-12-20,¸¶´ÃÂÐ(¼öÀÔ),3000,0.02,0.07,239,780,1865,0.78,0.323701493,4.575555556,7.036363636,1.760773481,4.502762431,6.056906077,6.224444444
2019,¿øÁÖ,2019-12-02,±ñ¸¶´Ã,3481,0.14,0.47,239,780,1865,0.78,0.323701493,6.230555556,8.415789474,1.616574586,4.245856354,7.878453039,8.047222222
2019,¿øÁÖ,2019-06-05,¸¶´ÃÂÐ,4467,0.006,0.03,239,780,1865,0.78,0.323701493,16.99226519,6.3,1.733701657,4.922099448,20.22265193,19.30994475
2019,¿øÁÖ,2019-12-25,±ñ¸¶´Ã,3513,0.59,2.05,239,780,1865,0.78,0.323701493,4.396666667,5.741509434,1.78839779,4.683977901,5.867955801,5.981111111
2019,¿øÁÖ,2019-09-25,±ñ¸¶´Ã,3000,0.01,0.03,239,780,1865,0.78,0.323701493,15.05359116,7.588888889,1.485635359,3.747513812,17.38729282,17.51491713
2019,¿øÁÖ,2019-12-11,±ñ¸¶´Ã,3451,0.57,1.95,239,780,1865,0.78,0.323701493,5.307777778,7.413461538,1.648066298,4.455248619,6.925966851,7.094444444
2019,¿øÁÖ,2019-08-07,±ñ¸¶´Ã,3799,0.41,1.56,239,780,1865,0.78,0.323701493,19.5,8.1875,1.477348066,4.239226519,22.85138122,22.38232044
2019,¿øÁÖ,2019-09-18,±ñ¸¶´Ã,3250,0.2,0.65,239,780,1865,0.78,0.323701493,15.8558011,7.512162162,1.480662983,3.821546961,18.30773481,18.41104972
2019,¿øÁÖ,2019-11-21,¸¶´ÃÂÐ(¼öÀÔ),3000,0.008,0.02,239,780,1865,0.78,0.323701493,7.327777778,7.889473684,1.564640884,4.266298343,9.163535912,9.35
2019,¿øÁÖ,2019-10-19,±ñ¸¶´Ã,4000,0.23,0.9,239,780,1865,0.78,0.323701493,11.85027624,8.570769231,1.520994475,3.939779006,13.93812155,14.14972376
2019,¿øÁÖ,2019-05-28,±âÅ¸,1324,2.28,3.01,239,780,1865,0.78,0.323701493,16.29779006,6.47761194,1.737569061,5.014364641,19.3679558,18.43314917
2019,¿øÁÖ,2019-06-12,±ñ¸¶´Ã,4500,0.02,0.09,239,780,1865,0.78,0.323701493,17.73701657,6.542105263,1.708839779,4.859668508,21.00718232,20.09226519
2019,¿øÁÖ,2019-10-15,±ñ¸¶´Ã,3900,0.25,0.98,239,780,1865,0.78,0.323701493,12.47348066,8.416176471,1.517679558,3.864088398,14.55745856,14.75248619
2019,¿øÁÖ,2019-05-03,±ñ¸¶´Ã,4821,0.03,0.13,239,780,1865,0.78,0.323701493,12.8480663,6.462711864,1.814364641,5.316022099,15.66077348,14.58950276
2019,¿øÁÖ,2019-07-25,±ñ¸¶´Ã,3750,0.06,0.22,239,780,1865,0.78,0.323701493,19.66850829,8.116438356,1.497237569,4.3,23.12486188,22.52430939
2019,¿øÁÖ,2019-10-30,±ñ¸¶´Ã,3556,0.27,0.96,239,780,1865,0.78,0.323701493,10.39447514,8.32295082,1.512707182,4.067955801,12.41104972,12.56906077
2019,¿øÁÖ,2019-01-07,±ñ¸¶´Ã,5500,0.002,0.01,239,780,1865,0.78,0.323701493,2.153038674,6.165714286,1.74640884,5.129834254,3.622651934,3.661878453
2019,¿øÁÖ,2019-10-09,±ñ¸¶´Ã,3667,0.54,1.98,239,780,1865,0.78,0.323701493,13.21270718,8.088888889,1.483977901,3.75359116,15.33093923,15.54364641
2019,¿øÁÖ,2019-02-20,±ñ¸¶´Ã,5188,0.43,2.21,239,780,1865,0.78,0.323701493,3.548618785,5.213888889,1.847513812,5.64640884,5.355248619,4.812707182
2019,¿øÁÖ,2019-04-03,±ñ¸¶´Ã,5188,0.43,2.21,239,780,1865,0.78,0.323701493,8.519889503,6.035714286,1.844751381,5.882872928,11.07900552,10.06740331
2019,¿øÁÖ,2019-04-18,±ñ¸¶´Ã,4976,0.53,2.61,239,780,1865,0.78,0.323701493,10.60828729,6.026530612,1.835911602,5.667955801,13.36961326,12.29337017
2019,¿øÁÖ,2019-12-20,±ñ¸¶´Ã,3750,0.1,0.38,239,780,1865,0.78,0.323701493,4.575555556,7.036363636,1.760773481,4.502762431,6.056906077,6.224444444
2019,¿øÁÖ,2019-06-10,¸¶´Ã(ÀÏ¹Ý),1125,2.4,2.7,239,780,1865,0.78,0.323701493,17.50552486,6.589333333,1.737016575,4.888950276,20.75856354,19.85303867
2019,¿øÁÖ,2019-08-15,±ñ¸¶´Ã,4333,0.02,0.07,239,780,1865,0.78,0.323701493,19.04033149,7.926666667,1.479558011,4.088950276,22.22430939,21.9038674
2019,¿øÁÖ,2019-04-24,±ñ¸¶´Ã,4996,0.57,2.82,239,780,1865,0.78,0.323701493,11.45911602,6.396226415,1.80441989,5.549171271,14.28342541,13.20165746
2019,¿øÁÖ,2019-02-15,±ñ¸¶´Ã,5500,0.02,0.11,239,780,1865,0.78,0.323701493,3.16519337,5.491176471,1.813812155,5.619889503,4.880662983,4.420441989
2019,¿øÁÖ,2019-08-14,±ñ¸¶´Ã,3750,0.75,2.81,239,780,1865,0.78,0.323701493,19.11767956,7.986486486,1.467955801,4.134254144,22.33701657,21.98950276
2019,¿øÁÖ,2019-11-16,±ñ¸¶´Ã,3600,0.5,1.8,239,780,1865,0.78,0.323701493,7.997777778,8.021818182,1.528176796,4.264640884,9.855248619,10.04444444
2019,¿øÁÖ,2019-12-17,±âÅ¸,2595,0.16,0.43,239,780,1865,0.78,0.323701493,4.806111111,7.15,1.71878453,4.544198895,6.355248619,6.522222222
2019,¿øÁÖ,2019-02-27,±ñ¸¶´Ã,5126,0.48,2.44,239,780,1865,0.78,0.323701493,4.238674033,5.422222222,1.886187845,5.773480663,6.202209945,5.547513812
2019,¿øÁÖ,2019-11-21,±ñ¸¶´Ã,3535,0.13,0.45,239,780,1865,0.78,0.323701493,7.327777778,7.889473684,1.564640884,4.266298343,9.163535912,9.35
2019,¿øÁÖ,2019-12-12,±ñ¸¶´Ã,3750,0.02,0.08,239,780,1865,0.78,0.323701493,5.222777778,7.413461538,1.664640884,4.503314917,6.842541436,7.006111111
2019,¿øÁÖ,2019-09-19,±ñ¸¶´Ã,3500,0.01,0.03,239,780,1865,0.78,0.323701493,15.75027624,7.512162162,1.482320442,3.780662983,18.18563536,18.29392265
2019,¿øÁÖ,2019-09-03,±ñ¸¶´Ã,3150,0.2,0.63,239,780,1865,0.78,0.323701493,17.45745856,8.155844156,1.441436464,3.814364641,20.18950276,20.20331492
2019,¿øÁÖ,2019-08-06,±ñ¸¶´Ã,3500,0.02,0.07,239,780,1865,0.78,0.323701493,19.53756906,8.1875,1.483977901,4.263535912,22.89944751,22.41049724
2019,¿øÁÖ,2019-07-13,±ñ¸¶´Ã,4250,0.15,0.64,239,780,1865,0.78,0.323701493,19.6718232,8.247297297,1.528729282,4.49281768,23.11491713,22.37955801
2019,¿øÁÖ,2019-06-12,±ñ¸¶´Ã,4726,0.78,3.66,239,780,1865,0.78,0.323701493,17.73701657,6.542105263,1.708839779,4.859668508,21.00718232,20.09226519
2019,¿øÁÖ,2019-05-15,±ñ¸¶´Ã,4707,0.41,1.93,239,780,1865,0.78,0.323701493,14.67734807,6.5921875,1.75801105,5.182872928,17.58839779,16.5359116
2019,¿øÁÖ,2019-07-10,±ñ¸¶´Ã,3829,0.48,1.82,239,780,1865,0.78,0.323701493,19.59447514,8.247297297,1.532596685,4.516022099,23.03425414,22.27403315
2019,¿øÁÖ,2019-12-04,±ñ¸¶´Ã,3462,0.59,2.03,239,780,1865,0.78,0.323701493,6.047777778,8.203508772,1.628176796,4.325414365,7.68839779,7.852777778
2019,¿øÁÖ,2019-02-28,±ñ¸¶´Ã,5167,0.03,0.16,239,780,1865,0.78,0.323701493,4.324309392,5.422222222,1.893922652,5.797237569,6.317679558,5.644751381
2019,¿øÁÖ,2019-05-31,¸¶´ÃÂÐ,7200,0.01,0.09,239,780,1865,0.78,0.323701493,16.57955801,6.304285714,1.735911602,4.946961326,19.69944751,18.78839779
2019,¿øÁÖ,2019-11-13,±ñ¸¶´Ã,3557,0.49,1.72,239,780,1865,0.78,0.323701493,8.328333333,7.969642857,1.547513812,4.24198895,10.21657459,10.43055556
2019,¿øÁÖ,2019-01-23,±ñ¸¶´Ã,5311,0.61,3.24,239,780,1865,0.78,0.323701493,2.234254144,6.730555556,1.790607735,5.318232044,3.611049724,3.448618785
2019,¿øÁÖ,2019-11-29,±ñ¸¶´Ã,3750,0.04,0.15,239,780,1865,0.78,0.323701493,6.511666667,8.55,1.608839779,4.307734807,8.216574586,8.38
2019,¿øÁÖ,2019-10-23,±ñ¸¶´Ã,3564,1.01,3.6,239,780,1865,0.78,0.323701493,11.28453039,8.374603175,1.53038674,4,13.35966851,13.56243094
2019,¿øÁÖ,2019-06-26,±ñ¸¶´Ã,4444,0.14,0.6,239,780,1865,0.78,0.323701493,18.73701657,7.671052632,1.636464088,4.686740331,22.17790055,21.32320442
2019,¿øÁÖ,2019-06-03,¸¶´ÃÂÐ,4767,0.006,0.03,239,780,1865,0.78,0.323701493,16.83370166,6.216901408,1.743646409,4.950276243,20.01823204,19.10552486
2019,¿øÁÖ,2019-04-10,¸¶´ÃÂÐ,5000,0.14,0.7,239,780,1865,0.78,0.323701493,9.549171271,6.125,1.850276243,5.80718232,12.24088398,11.15966851
2019,¿øÁÖ,2019-11-20,±ñ¸¶´Ã,3476,0.41,1.43,239,780,1865,0.78,0.323701493,7.467777778,7.805172414,1.560773481,4.241436464,9.30441989,9.501666667
2019,¿øÁÖ,2019-07-01,±ñ¸¶´Ã,4000,0.01,0.04,239,780,1865,0.78,0.323701493,19.11878453,7.77027027,1.597237569,4.701104972,22.57845304,21.71104972
2019,¿øÁÖ,2019-02-25,±ñ¸¶´Ã,5000,0.02,0.1,239,780,1865,0.78,0.323701493,4.083425414,5.191428571,1.866298343,5.768508287,6.017127072,5.364640884
2019,¿øÁÖ,2019-08-28,±ñ¸¶´Ã,3848,0.49,1.87,239,780,1865,0.78,0.323701493,17.99834254,8.236842105,1.436464088,3.952486188,20.95082873,20.80552486
2019,¿øÁÖ,2019-11-23,±ñ¸¶´Ã,4000,0.02,0.08,239,780,1865,0.78,0.323701493,7.12,7.889473684,1.567955801,4.302209945,8.925966851,9.095555556
2019,¿øÁÖ,2019-01-30,±ñ¸¶´Ã,5393,0.14,0.76,239,780,1865,0.78,0.323701493,2.41878453,6.559459459,1.753038674,5.27679558,3.813812155,3.597790055
2019,¿øÁÖ,2019-08-01,¸¶´ÃÂÐ(¼öÀÔ),2875,0.02,0.05,239,780,1865,0.78,0.323701493,19.64585635,8.267605634,1.514917127,4.342541436,23.07348066,22.52707182
2019,¿øÁÖ,2019-05-30,±âÅ¸,820,0.02,0.02,239,780,1865,0.78,0.323701493,16.48342541,6.330434783,1.735359116,4.973480663,19.59447514,18.67513812
2019,¿øÁÖ,2019-05-01,±ñ¸¶´Ã,4902,0.59,2.87,239,780,1865,0.78,0.323701493,12.53370166,6.685964912,1.804972376,5.327071823,15.3519337,14.28342541
2019,¿øÁÖ,2019-01-29,±ñ¸¶´Ã,5500,0.01,0.06,239,780,1865,0.78,0.323701493,2.363535912,6.559459459,1.751381215,5.273480663,3.755801105,3.55801105
2019,¿øÁÖ,2019-03-27,±ñ¸¶´Ã,6923,0.01,0.09,239,780,1865,0.78,0.323701493,7.356353591,6.333333333,1.862983425,5.976243094,9.916022099,8.98839779
2019,¿øÁÖ,2019-12-12,¸¶´ÃÂÐ(¼öÀÔ),3000,0.008,0.02,239,780,1865,0.78,0.323701493,5.222777778,7.413461538,1.664640884,4.503314917,6.842541436,7.006111111
2019,¿øÁÖ,2019-12-21,¸¶´ÃÂÐ(¼öÀÔ),3000,0.008,0.02,239,780,1865,0.78,0.323701493,4.538888889,6.583333333,1.779558011,4.552486188,6.004972376,6.156111111
2019,¿øÁÖ,2019-05-29,¸¶´ÃÂÐ,4500,0.008,0.04,239,780,1865,0.78,0.323701493,16.3839779,6.419117647,1.734254144,4.987292818,19.47734807,18.55524862
2019,¿øÁÖ,2019-10-02,±ñ¸¶´Ã,3547,0.69,2.43,239,780,1865,0.78,0.323701493,14.1038674,7.3875,1.494475138,3.724309392,16.35966851,16.53812155
2019,¿øÁÖ,2019-08-15,¸¶´ÃÂÐ(¼öÀÔ),2875,0.008,0.02,239,780,1865,0.78,0.323701493,19.04033149,7.926666667,1.479558011,4.088950276,22.22430939,21.9038674
2019,¿øÁÖ,2019-05-23,¸¶´ÃÂÐ,4650,0.52,2.42,239,780,1865,0.78,0.323701493,15.76132597,6.53030303,1.745303867,5.1,18.75248619,17.74143646
2019,¿øÁÖ,2019-05-15,¸¶´Ã(ÀÏ¹Ý),2200,0.1,0.22,239,780,1865,0.78,0.323701493,14.67734807,6.5921875,1.75801105,5.182872928,17.58839779,16.5359116
2019,¿øÁÖ,2019-03-29,±ñ¸¶´Ã,4500,0.02,0.09,239,780,1865,0.78,0.323701493,7.691160221,6.12195122,1.849171271,5.937016575,10.22872928,9.277900552
2019,¿øÁÖ,2019-05-21,±ñ¸¶´Ã,4250,0.2,0.85,239,780,1865,0.78,0.323701493,15.49944751,6.53030303,1.754696133,5.101104972,18.45966851,17.4359116
2019,¿øÁÖ,2019-08-10,±ñ¸¶´Ã,3795,0.55,2.09,239,780,1865,0.78,0.323701493,19.34198895,8.1875,1.470165746,4.196685083,22.66022099,22.23646409
2019,¿øÁÖ,2019-05-20,±âÅ¸,1700,0.3,0.5,239,780,1865,0.78,0.323701493,15.37679558,6.567164179,1.753038674,5.075690608,18.30773481,17.28618785
2019,¿øÁÖ,2019-05-20,¸¶´ÃÂÐ,4350,0.82,3.57,239,780,1865,0.78,0.323701493,15.37679558,6.567164179,1.753038674,5.075690608,18.30773481,17.28618785
2019,¿øÁÖ,2019-04-11,¸¶´ÃÂÐ,5496,0.3,1.65,239,780,1865,0.78,0.323701493,9.667403315,6.177777778,1.851381215,5.772928177,12.36685083,11.29281768
2019,¿øÁÖ,2019-07-03,±ñ¸¶´Ã,4045,0.28,1.11,239,780,1865,0.78,0.323701493,19.27845304,7.77027027,1.57679558,4.629834254,22.72596685,21.88176796
2019,¿øÁÖ,2019-05-17,±ñ¸¶´Ã,4250,0.2,0.85,239,780,1865,0.78,0.323701493,14.96685083,6.752307692,1.760220994,5.137569061,17.87955801,16.84198895
2019,¿øÁÖ,2019-02-13,±ñ¸¶´Ã,5250,0.02,0.11,239,780,1865,0.78,0.323701493,3.024309392,5.491176471,1.808287293,5.567955801,4.691712707,4.269060773
2019,¿øÁÖ,2019-11-27,±ñ¸¶´Ã,3382,0.51,1.72,239,780,1865,0.78,0.323701493,6.706111111,8.471929825,1.613259669,4.339779006,8.430939227,8.600555556
2019,¿øÁÖ,2019-06-18,±âÅ¸,1984,0.05,0.1,239,780,1865,0.78,0.323701493,18.27016575,6.989333333,1.698895028,4.731491713,21.61049724,20.71270718
2019,¿øÁÖ,2019-09-11,±ñ¸¶´Ã,3779,0.43,1.61,239,780,1865,0.78,0.323701493,16.55690608,7.754666667,1.452486188,3.796132597,19.13535912,19.22320442
2019,¿øÁÖ,2019-03-15,±ñ¸¶´Ã,4500,0.02,0.09,239,780,1865,0.78,0.323701493,6.025966851,6.415151515,1.901657459,6.000552486,8.344751381,7.422099448
2019,¿øÁÖ,2019-06-01,¸¶´Ã(ÀÏ¹Ý),4500,0.008,0.04,239,780,1865,0.78,0.323701493,16.6718232,6.216901408,1.741436464,4.948066298,19.80828729,18.89834254
2019,¿øÁÖ,2019-07-09,¸¶´ÃÂÐ(¼öÀÔ),2875,0.03,0.09,239,780,1865,0.78,0.323701493,19.54972376,8.237333333,1.533701657,4.479558011,22.98287293,22.21878453
2019,¿øÁÖ,2019-11-04,±ñ¸¶´Ã,3200,0.05,0.16,239,780,1865,0.78,0.323701493,9.73,8.324590164,1.513812155,4.055801105,11.6320442,11.86777778
2019,¿øÁÖ,2019-07-24,±ñ¸¶´Ã,3901,0.55,2.13,239,780,1865,0.78,0.323701493,19.65027624,8.167123288,1.502209945,4.298342541,23.11546961,22.52099448
2019,¿øÁÖ,2019-05-30,¸¶´ÃÂÐ,6650,0.004,0.03,239,780,1865,0.78,0.323701493,16.48342541,6.330434783,1.735359116,4.973480663,19.59447514,18.67513812
2019,¿øÁÖ,2019-03-27,±ñ¸¶´Ã,5188,0.43,2.21,239,780,1865,0.78,0.323701493,7.356353591,6.333333333,1.862983425,5.976243094,9.916022099,8.98839779
2019,¿øÁÖ,2019-03-20,±ñ¸¶´Ã,5288,0.63,3.3,239,780,1865,0.78,0.323701493,6.567403315,6.467567568,1.86519337,5.949723757,8.97679558,8.058563536
2019,¿øÁÖ,2019-06-13,±âÅ¸,1500,3.2,4.8,239,780,1865,0.78,0.323701493,17.84143646,7.061038961,1.703867403,4.817679558,21.12044199,20.20497238
2019,¿øÁÖ,2019-05-08,±ñ¸¶´Ã,4976,0.53,2.61,239,780,1865,0.78,0.323701493,13.56906077,6.08,1.795027624,5.270718232,16.48176796,15.41270718
2019,¿øÁÖ,2019-03-11,¸¶´ÃÂÐ(¼öÀÔ),2500,0.008,0.02,239,780,1865,0.78,0.323701493,5.518232044,6.074285714,1.89558011,5.951933702,7.816574586,6.924309392
2019,¿øÁÖ,2019-01-31,±ñ¸¶´Ã,5500,0.02,0.11,239,780,1865,0.78,0.323701493,2.479558011,6.559459459,1.75801105,5.288950276,3.877348066,3.644198895
2019,¿øÁÖ,2019-01-09,±ñ¸¶´Ã,5129,0.31,1.59,239,780,1865,0.78,0.323701493,2.099447514,6.851428571,1.748066298,5.159116022,3.570165746,3.586187845
2019,¿øÁÖ,2019-03-30,±ñ¸¶´Ã,5429,0.07,0.38,239,780,1865,0.78,0.323701493,7.872928177,6.12195122,1.844198895,5.937016575,10.41270718,9.440331492
2019,¿øÁÖ,2019-10-16,±ñ¸¶´Ã,3480,0.63,2.18,239,780,1865,0.78,0.323701493,12.31823204,8.416176471,1.518232044,3.885635359,14.40828729,14.60718232
2019,¿øÁÖ,2019-11-23,±ñ¸¶´Ã,4000,0.3,1.2,239,780,1865,0.78,0.323701493,7.12,7.889473684,1.567955801,4.302209945,8.925966851,9.095555556
2019,¿øÁÖ,2019-03-13,±ñ¸¶´Ã,5156,0.45,2.32,239,780,1865,0.78,0.323701493,5.737016575,6.241176471,1.903867403,5.948066298,8.045303867,7.154143646
2019,¿øÁÖ,2019-06-19,±ñ¸¶´Ã,4726,0.31,1.46,239,780,1865,0.78,0.323701493,18.32596685,6.840540541,1.698342541,4.777900552,21.69392265,20.79944751
2019,¿øÁÖ,2019-04-22,¸¶´ÃÂÐ,8686,0.008,0.07,239,780,1865,0.78,0.323701493,11.17955801,6.396226415,1.816574586,5.574585635,13.97900552,12.8961326
2019,¿øÁÖ,2019-08-01,±ñ¸¶´Ã,4063,0.008,0.03,239,780,1865,0.78,0.323701493,19.64585635,8.267605634,1.514917127,4.342541436,23.07348066,22.52707182
2019,¿øÁÖ,2019-01-10,¸¶´ÃÂÐ(¼öÀÔ),2438,0.008,0.02,239,780,1865,0.78,0.323701493,2.088950276,6.869444444,1.744198895,5.124861878,3.542541436,3.548066298
2019,¿øÁÖ,2019-06-03,¸¶´Ã(ÀÏ¹Ý),4600,0.01,0.05,239,780,1865,0.78,0.323701493,16.83370166,6.216901408,1.743646409,4.950276243,20.01823204,19.10552486
2019,¿øÁÖ,2019-07-31,±ñ¸¶´Ã,4000,0.04,0.16,239,780,1865,0.78,0.323701493,19.68839779,8.267605634,1.520441989,4.355801105,23.11325967,22.55469613
